t,x,y,z
8,2.22222,5,0.0934317
8,2.77778,0,0.359901
8,2.77778,0.555556,0.348102
8,2.77778,1.11111,0.33669
8,2.77778,1.66667,0.325652
8,2.77778,2.22222,0.314976
8,2.77778,2.77778,0.304649
8,2.77778,3.33333,0.294662
8,2.77778,3.88889,0.285002
8,2.77778,4.44444,0.275658
8,2.77778,5,0.266621
8,3.33333,0,0.510581
8,3.33333,0.555556,0.493843
8,3.33333,1.11111,0.477652
8,3.33333,1.66667,0.461993
8,3.33333,2.22222,0.446847
8,3.33333,2.77778,0.432198
8,3.33333,3.33333,0.418029
8,3.33333,3.88889,0.404324
8,3.33333,4.44444,0.391069
8,3.33333,5,0.378248
8,3.88889,0,0.555041
8,3.88889,0.555556,0.536845
8,3.88889,1.11111,0.519245
8,3.88889,1.66667,0.502222
8,3.88889,2.22222,0.485757
8,3.88889,2.77778,0.469832
8,3.88889,3.33333,0.45443
8,3.88889,3.88889,0.439532
8,3.88889,4.44444,0.425122
8,3.88889,5,0.411185
8,4.44444,0,0.491728
8,4.44444,0.555556,0.475608
8,4.44444,1.11111,0.460015
8,4.44444,1.66667,0.444934
8,4.44444,2.22222,0.430347
8,4.44444,2.77778,0.416239
8,4.44444,3.33333,0.402593
8,4.44444,3.88889,0.389395
8,4.44444,4.44444,0.376629
8,4.44444,5,0.364281
8,5,0,0.339559
8,5,0.555556,0.328427
8,5,1.11111,0.31766
8,5,1.66667,0.307246
8,5,2.22222,0.297173
8,5,2.77778,0.287431
8,5,3.33333,0.278007
8,5,3.88889,0.268893
8,5,4.44444,0.260078
8,5,5,0.251552
9,0,0,-0.484231
9,0,0.555556,-0.468356
9,0,1.11111,-0.453002
9,0,1.66667,-0.43815
9,0,2.22222,-0.423786
9,0,2.77778,-0.409893
9,0,3.33333,-0.396455
9,0,3.88889,-0.383458
9,0,4.44444,-0.370886
9,0,5,-0.358727
9,0.555556,0,-0.422855
9,0.555556,0.555556,-0.408992
9,0.555556,1.11111,-0.395584
9,0.555556,1.66667,-0.382615
9,0.555556,2.22222,-0.370072
9,0.555556,2.77778,-0.357939
9,0.555556,3.33333,-0.346205
9,0.555556,3.88889,-0.334855
9,0.555556,4.44444,-0.323877
9,0.555556,5,-0.313259
9,1.11111,0,-0.285516
9,1.11111,0.555556,-0.276155
9,1.11111,1.11111,-0.267102
9,1.11111,1.66667,-0.258345
9,1.11111,2.22222,-0.249876
9,1.11111,2.77778,-0.241684
9,1.11111,3.33333,-0.23376
9,1.11111,3.88889,-0.226097
9,1.11111,4.44444,-0.218684
9,1.11111,5,-0.211515
9,1.66667,0,-0.103069
9,1.66667,0.555556,-0.0996904
9,1.66667,1.11111,-0.0964222
9,1.66667,1.66667,-0.0932611
9,1.66667,2.22222,-0.0902036
9,1.66667,2.77778,-0.0872464
9,1.66667,3.33333,-0.0843861
9,1.66667,3.88889,-0.0816196
9,1.66667,4.44444,-0.0789438
9,1.66667,5,-0.0763557
9,2.22222,0,0.0870909
9,2.22222,0.555556,0.0842357
9,2.22222,1.11111,0.0814741
9,2.22222,1.66667,0.0788031
9,2.22222,2.22222,0.0762196
9,2.22222,2.77778,0.0737209
9,2.22222,3.33333,0.071304
9,2.22222,3.88889,0.0689664
9,2.22222,4.44444,0.0667054
9,2.22222,5,0.0645185
9,2.77778,0,0.248527
9,2.77778,0.555556,0.240379
9,2.77778,1.11111,0.232498
9,2.77778,1.66667,0.224876
9,2.77778,2.22222,0.217504
9,2.77778,2.77778,0.210373
9,2.77778,3.33333,0.203476
9,2.77778,3.88889,0.196806
9,2.77778,4.44444,0.190354
9,2.77778,5,0.184113
9,3.33333,0,0.352578
9,3.33333,0.555556,0.341019
9,3.33333,1.11111,0.329839
9,3.33333,1.66667,0.319026
9,3.33333,2.22222,0.308567
9,3.33333,2.77778,0.298451
9,3.33333,3.33333,0.288666
9,3.33333,3.88889,0.279203
9,3.33333,4.44444,0.270049
9,3.33333,5,0.261196
9,3.88889,0,0.383279
9,3.88889,0.555556,0.370714
9,3.88889,1.11111,0.358561
9,3.88889,1.66667,0.346806
9,3.88889,2.22222,0.335436
9,3.88889,2.77778,0.324439
9,3.88889,3.33333,0.313803
9,3.88889,3.88889,0.303515
9,3.88889,4.44444,0.293565
9,3.88889,5,0.28394
9,4.44444,0,0.339559
9,4.44444,0.555556,0.328427
9,4.44444,1.11111,0.31766
9,4.44444,1.66667,0.307246
9,4.44444,2.22222,0.297173
9,4.44444,2.77778,0.287431
9,4.44444,3.33333,0.278007
9,4.44444,3.88889,0.268893
9,4.44444,4.44444,0.260078
9,4.44444,5,0.251552
9,5,0,0.23448
9,5,0.555556,0.226793
9,5,1.11111,0.219357
9,5,1.66667,0.212166
9,5,2.22222,0.20521
9,5,2.77778,0.198483
9,5,3.33333,0.191976
9,5,3.88889,0.185682
9,5,4.44444,0.179595
9,5,5,0.173707
