t,x,y,z
8,0.555556,5,-0.0155286
8,1.11111,0,-0.0232087
8,1.11111,0.555556,-0.0183787
8,1.11111,1.11111,-0.0145539
8,1.11111,1.66667,-0.0115251
8,1.11111,2.22222,-0.0091266
8,1.11111,2.77778,-0.00722726
8,1.11111,3.33333,-0.00572319
8,1.11111,3.88889,-0.00453214
8,1.11111,4.44444,-0.00358895
8,1.11111,5,-0.00284205
8,1.66667,0,0.0596604
8,1.66667,0.555556,0.0472444
8,1.66667,1.11111,0.0374124
8,1.66667,1.66667,0.0296265
8,1.66667,2.22222,0.0234609
8,1.66667,2.77778,0.0185784
8,1.66667,3.33333,0.0147121
8,1.66667,3.88889,0.0116503
8,1.66667,4.44444,0.00922578
8,1.66667,5,0.0073058
8,2.22222,0,0.0656065
8,2.22222,0.555556,0.0519531
8,2.22222,1.11111,0.0411411
8,2.22222,1.66667,0.0325792
8,2.22222,2.22222,0.0257991
8,2.22222,2.77778,0.0204301
8,2.22222,3.33333,0.0161784
8,2.22222,3.88889,0.0128115
8,2.22222,4.44444,0.0101453
8,2.22222,5,0.00803394
8,2.77778,0,0.0187284
8,2.77778,0.555556,0.0148308
8,2.77778,1.11111,0.0117444
8,2.77778,1.66667,0.00930023
8,2.77778,2.22222,0.00736476
8,2.77778,2.77778,0.00583207
8,2.77778,3.33333,0.00461836
8,2.77778,3.88889,0.00365723
8,2.77778,4.44444,0.00289612
8,2.77778,5,0.00229341
8,3.33333,0,-0.0251149
8,3.33333,0.555556,-0.0198882
8,3.33333,1.11111,-0.0157493
8,3.33333,1.66667,-0.0124717
8,3.33333,2.22222,-0.00987619
8,3.33333,2.77778,-0.00782086
8,3.33333,3.33333,-0.00619325
8,3.33333,3.88889,-0.00490437
8,3.33333,4.44444,-0.00388372
8,3.33333,5,-0.00307548
8,3.88889,0,-0.0332356
8,3.88889,0.555556,-0.026319
8,3.88889,1.11111,-0.0208417
8,3.88889,1.66667,-0.0165043
8,3.88889,2.22222,-0.0130696
8,3.88889,2.77778,-0.0103497
8,3.88889,3.33333,-0.00819581
8,3.88889,3.88889,-0.00649018
8,3.88889,4.44444,-0.0051395
8,3.88889,5,-0.00406992
8,4.44444,0,-0.0126911
8,4.44444,0.555556,-0.01005
8,4.44444,1.11111,-0.00795847
8,4.44444,1.66667,-0.00630223
8,4.44444,2.22222,-0.00499067
8,4.44444,2.77778,-0.00395206
8,4.44444,3.33333,-0.00312959
8,4.44444,3.88889,-0.00247829
8,4.44444,4.44444,-0.00196253
8,4.44444,5,-0.00155411
8,5,0,0.00998167
8,5,0.555556,0.00790438
8,5,1.11111,0.0062594
8,5,1.66667,0.00495675
8,5,2.22222,0.0039252
8,5,2.77778,0.00310832
8,5,3.33333,0.00246145
8,5,3.88889,0.0019492
8,5,4.44444,0.00154355
8,5,5,0.00122232
9,0,0,-0.0593944
9,0,0.555556,-0.0470338
9,0,1.11111,-0.0372456
9,0,1.66667,-0.0294944
9,0,2.22222,-0.0233563
9,0,2.77778,-0.0184956
9,0,3.33333,-0.0146465
9,0,3.88889,-0.0115984
9,0,4.44444,-0.00918465
9,0,5,-0.00727322
9,0.555556,0,-0.107505
9,0.555556,0.555556,-0.0851324
9,0.555556,1.11111,-0.0674155
9,0.555556,1.66667,-0.0533856
9,0.555556,2.22222,-0.0422755
9,0.555556,2.77778,-0.0334775
9,0.555556,3.33333,-0.0265105
9,0.555556,3.88889,-0.0209934
9,0.555556,4.44444,-0.0166244
9,0.555556,5,-0.0131647
9,1.11111,0,-0.0547489
9,1.11111,0.555556,-0.0433551
9,1.11111,1.11111,-0.0343324
9,1.11111,1.66667,-0.0271875
9,1.11111,2.22222,-0.0215295
9,1.11111,2.77778,-0.017049
9,1.11111,3.33333,-0.0135009
9,1.11111,3.88889,-0.0106912
9,1.11111,4.44444,-0.00846627
9,1.11111,5,-0.00670435
9,1.66667,0,0.0205658
9,1.66667,0.555556,0.0162858
9,1.66667,1.11111,0.0128966
9,1.66667,1.66667,0.0102127
9,1.66667,2.22222,0.0080873
9,1.66667,2.77778,0.00640425
9,1.66667,3.33333,0.00507146
9,1.66667,3.88889,0.00401603
9,1.66667,4.44444,0.00318025
9,1.66667,5,0.00251841
9,2.22222,0,0.051931
9,2.22222,0.555556,0.0411236
9,2.22222,1.11111,0.0325653
9,2.22222,1.66667,0.0257881
9,2.22222,2.22222,0.0204214
9,2.22222,2.77778,0.0161715
9,2.22222,3.33333,0.012806
9,2.22222,3.88889,0.010141
9,2.22222,4.44444,0.00803051
9,2.22222,5,0.00635928
9,2.77778,0,0.0315418
9,2.77778,0.555556,0.0249776
9,2.77778,1.11111,0.0197795
9,2.77778,1.66667,0.0156632
9,2.77778,2.22222,0.0124035
9,2.77778,2.77778,0.00982221
9,2.77778,3.33333,0.0077781
9,2.77778,3.88889,0.0061594
9,2.77778,4.44444,0.00487756
9,2.77778,5,0.00386249
9,3.33333,0,-0.00557443
9,3.33333,0.555556,-0.00441433
9,3.33333,1.11111,-0.00349567
9,3.33333,1.66667,-0.00276818
9,3.33333,2.22222,-0.00219209
9,3.33333,2.77778,-0.0017359
9,3.33333,3.33333,-0.00137464
9,3.33333,3.88889,-0.00108856
9,3.33333,4.44444,-0.00086202
9,3.33333,5,-0.000682625
9,3.88889,0,-0.0245496
9,3.88889,0.555556,-0.0194406
9,3.88889,1.11111,-0.0153948
9,3.88889,1.66667,-0.012191
9,3.88889,2.22222,-0.00965392
9,3.88889,2.77778,-0.00764484
9,3.88889,3.33333,-0.00605387
9,3.88889,3.88889,-0.00479399
9,3.88889,4.44444,-0.00379631
9,3.88889,5,-0.00300626
9,4.44444,0,-0.0175119
9,4.44444,0.555556,-0.0138675
9,4.44444,1.11111,-0.0109815
9,4.44444,1.66667,-0.00869617
9,4.44444,2.22222,-0.00688641
9,4.44444,2.77778,-0.00545328
9,4.44444,3.33333,-0.00431839
9,4.44444,3.88889,-0.00341969
9,4.44444,4.44444,-0.00270802
9,4.44444,5,-0.00214445
9,5,0,0.000409501
9,5,0.555556,0.00032428
9,5,1.11111,0.000256794
9,5,1.66667,0.000203352
9,5,2.22222,0.000161033
9,5,2.77778,0.00012752
9,5,3.33333,0.000100982
9,5,3.88889,7.99664e-05
9,5,4.44444,6.33246e-05
9,5,5,5.01461e-05
10,0,0,0.00268084
10,0,0.555556,0.00212293
10,0,1.11111,0.00168113
10,0,1.66667,0.00133127
10,0,2.22222,0.00105422
10,0,2.77778,0.000834824
10,0,3.33333,0.000661088
10,0,3.88889,0.000523509
10,0,4.44444,0.000414561
10,0,5,0.000328287
10,0.555556,0,-0.0718919
10,0.555556,0.555556,-0.0569305
10,0.555556,1.11111,-0.0450826
10,0.555556,1.66667,-0.0357005
10,0.555556,2.22222,-0.0282708
10,0.555556,2.77778,-0.0223874
10,0.555556,3.33333,-0.0177283
10,0.555556,3.88889,-0.0140389
10,0.555556,4.44444,-0.0111172
10,0.555556,5,-0.00880363
10,1.11111,0,-0.0632005
10,1.11111,0.555556,-0.0500478
10,1.11111,1.11111,-0.0396323
10,1.11111,1.66667,-0.0313844
10,1.11111,2.22222,-0.024853
10,1.11111,2.77778,-0.0196808
10,1.11111,3.33333,-0.015585
10,1.11111,3.88889,-0.0123416
10,1.11111,4.44444,-0.00977321
10,1.11111,5,-0.0077393
10,1.66667,0,-0.00899922
10,1.66667,0.555556,-0.00712639
10,1.66667,1.11111,-0.00564331
10,1.66667,1.66667,-0.00446888
10,1.66667,2.22222,-0.00353886
10,1.66667,2.77778,-0.00280239
10,1.66667,3.33333,-0.00221918
10,1.66667,3.88889,-0.00175735
10,1.66667,4.44444,-0.00139162
10,1.66667,5,-0.00110201
10,2.22222,0,0.0319315
10,2.22222,0.555556,0.0252862
10,2.22222,1.11111,0.0200239
10,2.22222,1.66667,0.0158567
10,2.22222,2.22222,0.0125568
10,2.22222,2.77778,0.00994357
10,2.22222,3.33333,0.00787421
10,2.22222,3.88889,0.00623551
10,2.22222,4.44444,0.00493783
10,2.22222,5,0.00391022
10,2.77778,0,0.0329677
10,2.77778,0.555556,0.0261068
10,2.77778,1.11111,0.0206737
10,2.77778,1.66667,0.0163713
10,2.77778,2.22222,0.0129643
10,2.77778,2.77778,0.0102663
10,2.77778,3.33333,0.00812974
10,2.77778,3.88889,0.00643786
10,2.77778,4.44444,0.00509807
10,2.77778,5,0.00403711
10,3.33333,0,0.00818723
10,3.33333,0.555556,0.00648338
10,3.33333,1.11111,0.00513412
10,3.33333,1.66667,0.00406566
10,3.33333,2.22222,0.00321955
10,3.33333,2.77778,0.00254953
10,3.33333,3.33333,0.00201895
10,3.33333,3.88889,0.00159878
10,3.33333,4.44444,0.00126606
10,3.33333,5,0.00100258
10,3.88889,0,-0.0136677
10,3.88889,0.555556,-0.0108233
10,3.88889,1.11111,-0.00857088
10,3.88889,1.66667,-0.00678719
10,3.88889,2.22222,-0.00537471
10,3.88889,2.77778,-0.00425618
10,3.88889,3.33333,-0.00337042
10,3.88889,3.88889,-0.002669
10,3.88889,4.44444,-0.00211355
10,3.88889,5,-0.0016737
10,4.44444,0,-0.0168299
10,4.44444,0.555556,-0.0133274
10,4.44444,1.11111,-0.0105538
10,4.44444,1.66667,-0.00835746
10,4.44444,2.22222,-0.00661819
10,4.44444,2.77778,-0.00524087
10,4.44444,3.33333,-0.00415019
10,4.44444,3.88889,-0.00328649
10,4.44444,4.44444,-0.00260254
10,4.44444,5,-0.00206093
10,5,0,-0.00583076
10,5,0.555556,-0.00461732
10,5,1.11111,-0.00365641
10,5,1.66667,-0.00289547
10,5,2.22222,-0.00229289
10,5,2.77778,-0.00181572
10,5,3.33333,-0.00143785
10,5,3.88889,-0.00113862
10,5,4.44444,-0.000901658
10,5,5,-0.000714014
11,0,0,0.0419968
11,0,0.555556,0.0332568
11,0,1.11111,0.0263357
11,0,1.66667,0.020855
11,0,2.22222,0.0165148
11,0,2.77778,0.0130779
11,0,3.33333,0.0103563
11,0,3.88889,0.00820103
11,0,4.44444,0.00649431
11,0,5,0.00514277
11,0.555556,0,-0.0334844
11,0.555556,0.555556,-0.0265159
11,0.555556,1.11111,-0.0209977
11,0.555556,1.66667,-0.0166278
11,0.555556,2.22222,-0.0131674
11,0.555556,2.77778,-0.0104271
11,0.555556,3.33333,-0.00825714
11,0.555556,3.88889,-0.00653874
11,0.555556,4.44444,-0.00517796
11,0.555556,5,-0.00410037
11,1.11111,0,-0.0549889
11,1.11111,0.555556,-0.0435452
11,1.11111,1.11111,-0.034483
11,1.11111,1.66667,-0.0273067
11,1.11111,2.22222,-0.0216239
11,1.11111,2.77778,-0.0171237
11,1.11111,3.33333,-0.0135601
11,1.11111,3.88889,-0.0107381
11,1.11111,4.44444,-0.00850339
11,1.11111,5,-0.00673375
11,1.66667,0,-0.0260574
11,1.66667,0.555556,-0.0206346
11,1.66667,1.11111,-0.0163403
11,1.66667,1.66667,-0.0129397
11,1.66667,2.22222,-0.0102468
11,1.66667,2.77778,-0.00811437
11,1.66667,3.33333,-0.00642568
11,1.66667,3.88889,-0.00508843
11,1.66667,4.44444,-0.00402947
11,1.66667,5,-0.0031909
11,2.22222,0,0.0121851
11,2.22222,0.555556,0.00964926
11,2.22222,1.11111,0.00764115
11,2.22222,1.66667,0.00605095
11,2.22222,2.22222,0.00479168
11,2.22222,2.77778,0.00379448
11,2.22222,3.33333,0.00300481
11,2.22222,3.88889,0.00237948
11,2.22222,4.44444,0.00188428
11,2.22222,5,0.00149215
11,2.77778,0,0.0267674
11,2.77778,0.555556,0.0211968
11,2.77778,1.11111,0.0167855
11,2.77778,1.66667,0.0132923
11,2.77778,2.22222,0.010526
11,2.77778,2.77778,0.00833544
11,2.77778,3.33333,0.00660075
11,2.77778,3.88889,0.00522707
11,2.77778,4.44444,0.00413926
11,2.77778,5,0.00327784
11,3.33333,0,0.0152642
11,3.33333,0.555556,0.0120876
11,3.33333,1.11111,0.00957202
11,3.33333,1.66667,0.00757998
11,3.33333,2.22222,0.00600251
11,3.33333,2.77778,0.00475332
11,3.33333,3.33333,0.00376411
11,3.33333,3.88889,0.00298076
11,3.33333,4.44444,0.00236043
11,3.33333,5,0.0018692
11,3.88889,0,-0.00372364
11,3.88889,0.555556,-0.00294871
11,3.88889,1.11111,-0.00233506
11,3.88889,1.66667,-0.00184911
11,3.88889,2.22222,-0.00146429
11,3.88889,2.77778,-0.00115955
11,3.88889,3.33333,-0.000918239
11,3.88889,3.88889,-0.000727144
11,3.88889,4.44444,-0.000575818
11,3.88889,5,-0.000455984
11,4.44444,0,-0.0127584
11,4.44444,0.555556,-0.0101033
11,4.44444,1.11111,-0.00800066
11,4.44444,1.66667,-0.00633564
11,4.44444,2.22222,-0.00501713
11,4.44444,2.77778,-0.00397301
11,4.44444,3.33333,-0.00314619
11,4.44444,3.88889,-0.00249143
11,4.44444,4.44444,-0.00197294
11,4.44444,5,-0.00156235
11,5,0,-0.00858256
11,5,0.555556,-0.00679644
11,5,1.11111,-0.00538203
11,5,1.66667,-0.00426198
11,5,2.22222,-0.00337501
11,5,2.77778,-0.00267264
11,5,3.33333,-0.00211643
11,5,3.88889,-0.00167598
11,5,4.44444,-0.00132719
11,5,5,-0.00105099
12,0,0,0.0581985
12,0,0.555556,0.0460868
12,0,1.11111,0.0364956
12,0,1.66667,0.0289005
12,0,2.22222,0.022886
12,0,2.77778,0.0181232
12,0,3.33333,0.0143516
12,0,3.88889,0.0113649
12,0,4.44444,0.00899971
12,0,5,0.00712678
12,0.555556,0,-0.00157218
12,0.555556,0.555556,-0.00124499
12,0.555556,1.11111,-0.000985894
12,0.555556,1.66667,-0.000780719
12,0.555556,2.22222,-0.000618243
12,0.555556,2.77778,-0.000489581
12,0.555556,3.33333,-0.000387694
12,0.555556,3.88889,-0.000307011
12,0.555556,4.44444,-0.000243119
12,0.555556,5,-0.000192523
12,1.11111,0,-0.037841
12,1.11111,0.555556,-0.0299659
12,1.11111,1.11111,-0.0237297
12,1.11111,1.66667,-0.0187913
12,1.11111,2.22222,-0.0148806
12,1.11111,2.77778,-0.0117838
12,1.11111,3.33333,-0.00933147
12,1.11111,3.88889,-0.00738949
12,1.11111,4.44444,-0.00585166
12,1.11111,5,-0.00463387
12,1.66667,0,-0.0313954
12,1.66667,0.555556,-0.0248617
12,1.66667,1.11111,-0.0196877
12,1.66667,1.66667,-0.0155905
12,1.66667,2.22222,-0.0123459
12,1.66667,2.77778,-0.00977662
12,1.66667,3.33333,-0.007742
12,1.66667,3.88889,-0.00613081
12,1.66667,4.44444,-0.00485492
12,1.66667,5,-0.00384456
12,2.22222,0,-0.00313597
12,2.22222,0.555556,-0.00248334
12,2.22222,1.11111,-0.00196653
12,2.22222,1.66667,-0.00155727
12,2.22222,2.22222,-0.00123319
12,2.22222,2.77778,-0.00097655
12,2.22222,3.33333,-0.000773319
12,2.22222,3.88889,-0.000612384
12,2.22222,4.44444,-0.00048494
12,2.22222,5,-0.000384019
12,2.77778,0,0.0170042
12,2.77778,0.555556,0.0134654
12,2.77778,1.11111,0.0106631
12,2.77778,1.66667,0.00844403
12,2.77778,2.22222,0.00668674
12,2.77778,2.77778,0.00529516
12,2.77778,3.33333,0.00419318
12,2.77778,3.88889,0.00332054
12,2.77778,4.44444,0.0026295
12,2.77778,5,0.00208227
12,3.33333,0,0.0165173
12,3.33333,0.555556,0.0130799
12,3.33333,1.11111,0.0103578
12,3.33333,1.66667,0.00820227
12,3.33333,2.22222,0.00649529
12,3.33333,2.77778,0.00514355
12,3.33333,3.33333,0.00407313
12,3.33333,3.88889,0.00322547
12,3.33333,4.44444,0.00255421
12,3.33333,5,0.00202265
12,3.88889,0,0.00347107
12,3.88889,0.555556,0.00274871
12,3.88889,1.11111,0.00217667
12,3.88889,1.66667,0.00172368
12,3.88889,2.22222,0.00136497
12,3.88889,2.77778,0.0010809
12,3.88889,3.33333,0.000855956
12,3.88889,3.88889,0.000677823
12,3.88889,4.44444,0.000536761
12,3.88889,5,0.000425055
12,4.44444,0,-0.00738758
12,4.44444,0.555556,-0.00585015
12,4.44444,1.11111,-0.00463267
12,4.44444,1.66667,-0.00366856
12,4.44444,2.22222,-0.0029051
12,4.44444,2.77778,-0.00230052
12,4.44444,3.33333,-0.00182175
12,4.44444,3.88889,-0.00144263
12,4.44444,4.44444,-0.0011424
12,4.44444,5,-0.000904656
12,5,0,-0.00849837
12,5,0.555556,-0.00672977
12,5,1.11111,-0.00532923
12,5,1.66667,-0.00422016
12,5,2.22222,-0.0033419
12,5,2.77778,-0.00264642
12,5,3.33333,-0.00209567
12,5,3.88889,-0.00165954
12,5,4.44444,-0.00131417
12,5,5,-0.00104068
13,0,0,0.0560476
13,0,0.555556,0.0443835
13,0,1.11111,0.0351468
13,0,1.66667,0.0278324
13,0,2.22222,0.0220402
13,0,2.77778,0.0174534
13,0,3.33333,0.0138212
13,0,3.88889,0.0109448
13,0,4.44444,0.00866711
13,0,5,0.00686339
13,0.555556,0,0.0192766
13,0.555556,0.555556,0.0152649
13,0.555556,1.11111,0.0120881
13,0.555556,1.66667,0.00957247
13,0.555556,2.22222,0.00758034
13,0.555556,2.77778,0.00600279
13,0.555556,3.33333,0.00475355
13,0.555556,3.88889,0.00376429
13,0.555556,4.44444,0.0029809
13,0.555556,5,0.00236054
13,1.11111,0,-0.0186515
13,1.11111,0.555556,-0.0147699
13,1.11111,1.11111,-0.0116961
13,1.11111,1.66667,-0.00926205
13,1.11111,2.22222,-0.00733452
13,1.11111,2.77778,-0.00580813
13,1.11111,3.33333,-0.0045994
13,1.11111,3.88889,-0.00364222
13,1.11111,4.44444,-0.00288423
13,1.11111,5,-0.00228399
13,1.66667,0,-0.0280486
13,1.66667,0.555556,-0.0222114
13,1.66667,1.11111,-0.017589
13,1.66667,1.66667,-0.0139285
13,1.66667,2.22222,-0.0110298
13,1.66667,2.77778,-0.00873442
13,1.66667,3.33333,-0.0069167
13,1.66667,3.88889,-0.00547726
13,1.66667,4.44444,-0.00433738
13,1.66667,5,-0.00343473
13,2.22222,0,-0.0123056
13,2.22222,0.555556,-0.00974466
13,2.22222,1.11111,-0.00771669
13,2.22222,1.66667,-0.00611077
13,2.22222,2.22222,-0.00483905
13,2.22222,2.77778,-0.003832
13,2.22222,3.33333,-0.00303452
13,2.22222,3.88889,-0.002403
13,2.22222,4.44444,-0.00190291
13,2.22222,5,-0.0015069
13,2.77778,0,0.00705884
13,2.77778,0.555556,0.00558982
13,2.77778,1.11111,0.00442652
13,2.77778,1.66667,0.00350532
13,2.77778,2.22222,0.00277582
13,2.77778,2.77778,0.00219815
13,2.77778,3.33333,0.00174069
13,2.77778,3.88889,0.00137843
13,2.77778,4.44444,0.00109157
13,2.77778,5,0.0008644
13,3.33333,0,0.0137571
13,3.33333,0.555556,0.0108941
13,3.33333,1.11111,0.00862691
13,3.33333,1.66667,0.00683156
13,3.33333,2.22222,0.00540984
13,3.33333,2.77778,0.004284
13,3.33333,3.33333,0.00339245
13,3.33333,3.88889,0.00268645
13,3.33333,4.44444,0.00212737
13,3.33333,5,0.00168464
13,3.88889,0,0.00734568
13,3.88889,0.555556,0.00581697
13,3.88889,1.11111,0.0046064
13,3.88889,1.66667,0.00364776
13,3.88889,2.22222,0.00288862
13,3.88889,2.77778,0.00228747
13,3.88889,3.33333,0.00181142
13,3.88889,3.88889,0.00143445
13,3.88889,4.44444,0.00113592
13,3.88889,5,0.000899526
13,4.44444,0,-0.00234107
13,4.44444,0.555556,-0.00185387
13,4.44444,1.11111,-0.00146806
13,4.44444,1.66667,-0.00116254
13,4.44444,2.22222,-0.000920605
13,4.44444,2.77778,-0.000729017
13,4.44444,3.33333,-0.000577301
13,4.44444,3.88889,-0.000457159
13,4.44444,4.44444,-0.000362019
13,4.44444,5,-0.000286679
13,5,0,-0.0066097
13,5,0.555556,-0.00523415
13,5,1.11111,-0.00414487
13,5,1.66667,-0.00328228
13,5,2.22222,-0.0025992
13,5,2.77778,-0.00205828
13,5,3.33333,-0.00162993
13,5,3.88889,-0.00129073
13,5,4.44444,-0.00102211
13,5,5,-0.0008094
14,0,0,0.0425662
14,0,0.555556,0.0337077
14,0,1.11111,0.0266928
14,0,1.66667,0.0211377
14,0,2.22222,0.0167388
14,0,2.77778,0.0132553
14,0,3.33333,0.0104967
14,0,3.88889,0.00831222
14,0,4.44444,0.00658236
14,0,5,0.0052125
14,0.555556,0,0.0285145
14,0.555556,0.555556,0.0225803
14,0.555556,1.11111,0.0178811
14,0.555556,1.66667,0.0141599
14,0.555556,2.22222,0.011213
14,0.555556,2.77778,0.00887949
14,0.555556,3.33333,0.00703158
14,0.555556,3.88889,0.00556823
14,0.555556,4.44444,0.00440943
14,0.555556,5,0.00349178
14,1.11111,0,-0.00229242
14,1.11111,0.555556,-0.00181535
14,1.11111,1.11111,-0.00143755
14,1.11111,1.66667,-0.00113838
14,1.11111,2.22222,-0.000901474
14,1.11111,2.77778,-0.000713868
14,1.11111,3.33333,-0.000565304
14,1.11111,3.88889,-0.000447659
14,1.11111,4.44444,-0.000354496
14,1.11111,5,-0.000280722
14,1.66667,0,-0.0198428
14,1.66667,0.555556,-0.0157133
14,1.66667,1.11111,-0.0124432
14,1.66667,1.66667,-0.00985363
14,1.66667,2.22222,-0.00780299
14,1.66667,2.77778,-0.0061791
14,1.66667,3.33333,-0.00489317
14,1.66667,3.88889,-0.00387485
14,1.66667,4.44444,-0.00306845
14,1.66667,5,-0.00242988
14,2.22222,0,-0.0155423
14,2.22222,0.555556,-0.0123078
14,2.22222,1.11111,-0.0097464
14,2.22222,1.66667,-0.00771808
14,2.22222,2.22222,-0.00611186
14,2.22222,2.77778,-0.00483992
14,2.22222,3.33333,-0.00383268
14,2.22222,3.88889,-0.00303506
14,2.22222,4.44444,-0.00240343
14,2.22222,5,-0.00190325
14,2.77778,0,-0.000856659
14,2.77778,0.555556,-0.000678379
14,2.77778,1.11111,-0.000537201
14,2.77778,1.66667,-0.000425404
14,2.77778,2.22222,-0.000336873
14,2.77778,2.77778,-0.000266766
14,2.77778,3.33333,-0.000211249
14,2.77778,3.88889,-0.000167286
14,2.77778,4.44444,-0.000132472
14,2.77778,5,-0.000104903
14,3.33333,0,0.00901334
14,3.33333,0.555556,0.00713757
14,3.33333,1.11111,0.00565217
14,3.33333,1.66667,0.00447589
14,3.33333,2.22222,0.00354441
14,3.33333,2.77778,0.00280678
14,3.33333,3.33333,0.00222266
14,3.33333,3.88889,0.0017601
14,3.33333,4.44444,0.00139381
14,3.33333,5,0.00110374
14,3.88889,0,0.0082501
14,3.88889,0.555556,0.00653316
14,3.88889,1.11111,0.00517354
14,3.88889,1.66667,0.00409688
14,3.88889,2.22222,0.00324427
14,3.88889,2.77778,0.00256911
14,3.88889,3.33333,0.00203445
14,3.88889,3.88889,0.00161106
14,3.88889,4.44444,0.00127578
14,3.88889,5,0.00101028
14,4.44444,0,0.0014076
14,4.44444,0.555556,0.00111466
14,4.44444,1.11111,0.00088269
14,4.44444,1.66667,0.000698993
14,4.44444,2.22222,0.000553525
14,4.44444,2.77778,0.000438331
14,4.44444,3.33333,0.000347109
14,4.44444,3.88889,0.000274872
14,4.44444,4.44444,0.000217669
14,4.44444,5,0.000172369
14,5,0,-0.00396904
14,5,0.555556,-0.00314304
14,5,1.11111,-0.00248894
14,5,1.66667,-0.00197096
14,5,2.22222,-0.00156079
14,5,2.77778,-0.00123597
14,5,3.33333,-0.000978752
14,5,3.88889,-0.000775064
14,5,4.44444,-0.000613765
14,5,5,-0.000486034
15,0,0,0.0247131
15,0,0.555556,0.01957
15,0,1.11111,0.0154973
15,0,1.66667,0.0122722
15,0,2.22222,0.00971819
15,0,2.77778,0.00769574
15,0,3.33333,0.00609417
15,0,3.88889,0.00482591
15,0,4.44444,0.00382159
15,0,5,0.00302628
15,0.555556,0,0.028296
15,0.555556,0.555556,0.0224073
15,0.555556,1.11111,0.0177441
15,0.555556,1.66667,0.0140514
15,0.555556,2.22222,0.0111271
15,0.555556,2.77778,0.00881146
15,0.555556,3.33333,0.00697771
15,0.555556,3.88889,0.00552557
15,0.555556,4.44444,0.00437564
15,0.555556,5,0.00346503
15,1.11111,0,0.00871612
15,1.11111,0.555556,0.00690221
15,1.11111,1.11111,0.00546579
15,1.11111,1.66667,0.0043283
15,1.11111,2.22222,0.00342753
15,1.11111,2.77778,0.00271423
15,1.11111,3.33333,0.00214937
15,1.11111,3.88889,0.00170206
15,1.11111,4.44444,0.00134785
15,1.11111,5,0.00106735
15,1.66667,0,-0.0102855
15,1.66667,0.555556,-0.00814502
15,1.66667,1.11111,-0.00644996
15,1.66667,1.66667,-0.00510765
15,1.66667,2.22222,-0.0040447
15,1.66667,2.77778,-0.00320295
15,1.66667,3.33333,-0.00253639
15,1.66667,3.88889,-0.00200854
15,1.66667,4.44444,-0.00159054
15,1.66667,5,-0.00125953
15,2.22222,0,-0.0142673
15,2.22222,0.555556,-0.0112982
15,2.22222,1.11111,-0.00894689
15,2.22222,1.66667,-0.00708495
15,2.22222,2.22222,-0.0056105
15,2.22222,2.77778,-0.00444289
15,2.22222,3.33333,-0.00351828
15,2.22222,3.88889,-0.00278609
15,2.22222,4.44444,-0.00220628
15,2.22222,5,-0.00174713
15,2.77778,0,-0.00575888
15,2.77778,0.555556,-0.0045604
15,2.77778,1.11111,-0.00361133
15,2.77778,1.66667,-0.00285977
15,2.77778,2.22222,-0.00226463
15,2.77778,2.77778,-0.00179333
15,2.77778,3.33333,-0.00142012
15,2.77778,3.88889,-0.00112458
15,2.77778,4.44444,-0.000890543
15,2.77778,5,-0.000705212
15,3.33333,0,0.0040189
15,3.33333,0.555556,0.00318253
15,3.33333,1.11111,0.00252021
15,3.33333,1.66667,0.00199573
15,3.33333,2.22222,0.0015804
15,3.33333,2.77778,0.0012515
15,3.33333,3.33333,0.000991049
15,3.33333,3.88889,0.000784802
15,3.33333,4.44444,0.000621476
15,3.33333,5,0.000492141
15,3.88889,0,0.00705038
15,3.88889,0.555556,0.00558313
15,3.88889,1.11111,0.00442122
15,3.88889,1.66667,0.00350112
15,3.88889,2.22222,0.0027725
15,3.88889,2.77778,0.00219551
15,3.88889,3.33333,0.0017386
15,3.88889,3.88889,0.00137678
15,3.88889,4.44444,0.00109026
15,3.88889,5,0.000863365
15,4.44444,0,0.00351294
15,4.44444,0.555556,0.00278186
15,4.44444,1.11111,0.00220293
15,4.44444,1.66667,0.00174447
15,4.44444,2.22222,0.00138143
15,4.44444,2.77778,0.00109394
15,4.44444,3.33333,0.00086628
15,4.44444,3.88889,0.000685998
15,4.44444,4.44444,0.000543235
15,4.44444,5,0.000430182
15,5,0,-0.00141513
15,5,0.555556,-0.00112062
15,5,1.11111,-0.000887411
15,5,1.66667,-0.000702731
15,5,2.22222,-0.000556486
15,5,2.77778,-0.000440675
15,5,3.33333,-0.000348966
15,5,3.88889,-0.000276343
15,5,4.44444,-0.000218833
15,5,5,-0.000173291
16,0,0,0.00790436
16,0,0.555556,0.00625938
16,0,1.11111,0.00495674
16,0,1.66667,0.00392519
16,0,2.22222,0.00310832
16,0,2.77778,0.00246144
16,0,3.33333,0.00194919
16,0,3.88889,0.00154354
16,0,4.44444,0.00122232
16,0,5,0.00096794
16,0.555556,0,0.0220473
16,0.555556,0.555556,0.017459
16,0.555556,1.11111,0.0138256
16,0.555556,1.66667,0.0109484
16,0.555556,2.22222,0.00866989
16,0.555556,2.77778,0.00686559
16,0.555556,3.33333,0.00543679
16,0.555556,3.88889,0.00430534
16,0.555556,4.44444,0.00340935
16,0.555556,5,0.00269983
16,1.11111,0,0.0139096
16,1.11111,0.555556,0.0110148
16,1.11111,1.11111,0.00872253
16,1.11111,1.66667,0.00690728
16,1.11111,2.22222,0.0054698
16,1.11111,2.77778,0.00433148
16,1.11111,3.33333,0.00343005
